,Detail Urls
230,https://glints.com/vn/opportunities/jobs/urgent-10-ky-thuat-vien-xu-ly-du-lieu-ca-8h-17h50/82236bc6-85c1-4f7f-8670-686f9f73ef32
231,https://glints.com/vn/opportunities/jobs/ky-thuat-vien-xu-ly-du-lieu-thoi-vu-tieng-nhat/94520640-b04e-4cea-aa8e-034bb5a8cfd5
232,https://glints.com/vn/opportunities/jobs/nhan-vien-tham-dinh-ho-so-va-nhap-du-lieu/7dbb5794-a69f-4b4a-b5c0-63f7941f54ce
233,https://glints.com/vn/opportunities/jobs/machine-learning-deployment-engineer/b98dc9be-8d32-4c9d-9970-f3cb563560f8
234,https://glints.com/vn/opportunities/jobs/business-intelligence-analyst/e10156c1-a0d4-4667-8872-749e6f3948c6
235,https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-business-analyst/af2961b5-e8bc-4670-9cee-7824562da951
236,https://glints.com/vn/opportunities/jobs/marketing-executive/ca300894-0d88-4719-a92b-822b9f9b567e
237,https://glints.com/vn/opportunities/jobs/business-analyst/7d625f8b-4871-4376-9cde-e343cfb1a6e6
238,https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-ky-su-du-lieu/204c5b86-273b-4c09-90f0-ce6bb16a47fd
239,https://glints.com/vn/opportunities/jobs/payroll-analyst/1eae80bb-f81e-451b-b584-55eedd015229
240,https://glints.com/vn/opportunities/jobs/payroll-analyst/0772be79-9c45-4b33-a9e3-1f51857da748
241,https://glints.com/vn/opportunities/jobs/chuyen-vien-tu-van-khoa-hoc/9d17cb72-7045-4df6-9722-58531b7b510a
242,https://glints.com/vn/opportunities/jobs/sales-analyst/a12612fb-a2fc-46e2-93ac-ec3e28325cb8
243,https://glints.com/vn/opportunities/jobs/business-intelligence-intern-bi/ab727787-8ce5-45f1-9c87-6f007ac11ded
244,https://glints.com/vn/opportunities/jobs/cpp-c-developer-salary-1500-2500/1f8f94ed-b69a-4f91-a547-89b0147ccb33
245,https://glints.com/vn/opportunities/jobs/it-business-analyst/1a1089d9-54bc-4f06-8503-a20b0d624daa
246,https://glints.com/vn/opportunities/jobs/business-analyst/8d87ccab-91af-42c6-ba36-7851f1c93810
247,https://glints.com/vn/opportunities/jobs/business-analyst/588d4537-1e57-48bc-8d5b-b1431f448da2
248,https://glints.com/vn/opportunities/jobs/chuyen-vien-cap-cao-c-and-b/8fac39f9-c38e-4cef-9231-686fca47fede
249,https://glints.com/vn/opportunities/jobs/business-analyst-ba/ee470fcd-ffc8-459d-ab50-00c31887b488
250,https://glints.com/vn/opportunities/jobs/fundamental-analysis-mang-forex-crypto/6671e2de-f78d-4cdf-9835-7ad54441a0a4
251,https://glints.com/vn/opportunities/jobs/nhan-vien-nhap-lieu-tieng-anh-san-tmdt-fulltime/c83120ba-6e82-447b-b3e0-258c1dde2071
252,https://glints.com/vn/opportunities/jobs/source/spwd/frontend-engineer/1c080272-a765-4f15-9d1b-420263177cd6
253,https://glints.com/vn/opportunities/jobs/source/spwd/java-developer/90089053-a555-41c5-8bd2-4c84fa18247c
254,https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-strategy-analyst-full-time-2022/130962d8-8710-4eb7-9ae1-ea8bf6205ed9
255,https://glints.com/vn/opportunities/jobs/business-analyst-it-intern-2022/92087689-4f19-4c51-80c3-bb42ebc88db3
256,https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-phan-tich-thi-truong/5e6d9840-d2a2-4770-8584-376b757a19c3
257,https://glints.com/vn/opportunities/jobs/business-analysis-internship/c79520fb-29a8-4df4-afc6-3a341b12b871
258,https://glints.com/vn/opportunities/jobs/business-analysis-internship/ac5e7229-24fe-4fd2-9137-01cec4ae9ca9
259,https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-phan-tich-kinh-doanh/9658dc3d-3d96-466e-bd7a-36e8c662cf63
260,https://glints.com/vn/opportunities/jobs/business-analyst-intern/f3a8fa67-6c5b-4af4-9e8b-24c7bb4ef777
261,https://glints.com/vn/opportunities/jobs/general-accountant-account-payable/d99e915c-a51b-4bdd-a86e-0419ed61f4ea
262,https://glints.com/vn/opportunities/jobs/billing-support-supply-chain/f025cd3b-9fb1-4434-b183-c179ced588bd
263,https://glints.com/vn/opportunities/jobs/crm-and-digital-marketing-executive/d32e20b2-69a5-4dde-9d64-d925ddae433d
264,https://glints.com/vn/opportunities/jobs/business-intelligence-lead/6414676a-ea97-43aa-818e-d12725c0c87d
265,https://glints.com/vn/opportunities/jobs/senior-full-stack-developer/fcebda9c-0e44-4781-970d-bc3936dbfdab
266,https://glints.com/vn/opportunities/jobs/digital-marketing-lead/51e59c27-24a4-448e-ba05-12610817c4cc
267,https://glints.com/vn/opportunities/jobs/product-owner/208b1934-ff59-4495-9229-db44d5f81af8
268,https://glints.com/vn/opportunities/jobs/country-specialist-vn/54a4ad26-78e9-40c1-995b-70c151307661
269,https://glints.com/vn/opportunities/jobs/platform-operations-intern/6e823cd5-68f2-4d8d-a88c-97dbbed4883a
270,https://glints.com/vn/opportunities/jobs/nhan-vien-nhan-su/bd069a39-541a-4f35-b055-0c5dbf734f03
271,https://glints.com/vn/opportunities/jobs/backend-developer-remote/73cc353e-04e0-486a-b425-de4f1ee26dc7
272,https://glints.com/vn/opportunities/jobs/hr-admin-intern/d0ba3c76-e399-4f60-ab8a-378dcb72d7f7
273,https://glints.com/vn/opportunities/jobs/digital-intern/36d52e68-cee4-4fa5-8968-3f137b816060
274,https://glints.com/vn/opportunities/jobs/customer-relationship-management/30f5c1db-5ebe-4221-a899-4548a115f8a9
275,https://glints.com/vn/opportunities/jobs/digital-experience-specialist-crm/57cfb157-0f22-4130-8931-df80d0e45565
276,https://glints.com/vn/opportunities/jobs/digital-experience-specialist-crm/bdae9418-74a9-441f-badb-9baf9fae4263
277,https://glints.com/vn/opportunities/jobs/digital-marketing-executive/c844ca39-a268-421b-900e-afb5244a20e5
278,https://glints.com/vn/opportunities/jobs/hcmc-vng-vng-is-hiring-system-development-intern/187ae1fb-4d1f-4bd6-a250-b0230d83d1ce
279,https://glints.com/vn/opportunities/jobs/allocation-and-planning-senior-manager/56a55a3f-25d4-431c-9237-43a455a5e88a
280,https://glints.com/vn/opportunities/jobs/pandora-vietnam-performance-analysis/0183a431-c3ae-4259-86bb-aca161c867cb
281,https://glints.com/vn/opportunities/jobs/cham-soc-khach-hang-customer-service-10trieu-30-trieu/91562c41-56a5-4fef-88ff-f515192eba95
282,https://glints.com/vn/opportunities/jobs/performance-marketing-executive/a031686b-8702-4dd9-97dc-47265ecb377a
283,https://glints.com/vn/opportunities/jobs/operations-management-lead/12decec2-088f-441f-a8f3-303c7a4ffaed
284,https://glints.com/vn/opportunities/jobs/creative-content-specialist/ce519f29-e391-405a-bf0f-e547dd9d1ccd
285,https://glints.com/vn/opportunities/jobs/sales-admin-intern-demand-team/ae9effd3-d325-4754-9d87-6b8eda0dc810
286,https://glints.com/vn/opportunities/jobs/creative-content-specialist/7bb89ec9-0775-4e72-b478-8c94bb939bca
287,https://glints.com/vn/opportunities/jobs/chuyen-vien-tu-van-tuyen-sinh-khoa-hoc-tieng-anh/6664047e-a4ce-4e2f-9269-5db48953f39f
288,https://glints.com/vn/opportunities/jobs/business-intelligence-analyst/951f6456-baf0-4701-afb6-1e74983db84f
289,https://glints.com/vn/opportunities/jobs/sales-business-intelligence-manager/048eff53-f43c-4b1d-ada1-9b36001cbe1f
290,https://glints.com/vn/opportunities/jobs/learning-management-system-lms-specialist/64e91dde-2005-4c94-a010-a41f4171b640
291,https://glints.com/vn/opportunities/jobs/blockchain-developer/382f2cd5-ab48-48be-bd1a-11c452a4fd0b
292,https://glints.com/vn/opportunities/jobs/publisher-engagement-manager/5f4f3deb-1d0f-484b-96ab-49ad62c7fc04
293,https://glints.com/vn/opportunities/jobs/it-officer/f27dfa11-e721-40aa-9017-9c2ff0086321
294,https://glints.com/vn/opportunities/jobs/ai-engineer/71be18ed-d6ea-47c2-857f-f86be29b7179
295,https://glints.com/vn/opportunities/jobs/digital-marketing-specialist/23d70bab-1727-4303-a0ab-00de83002792
296,https://glints.com/vn/opportunities/jobs/fullstack-net-developer/f609bccc-f030-4630-9ed6-2eb0ffff64e0
297,https://glints.com/vn/opportunities/jobs/project-management-intern/ba0364b4-b420-46c2-b3a9-2ff0fb2cbc63
298,https://glints.com/vn/opportunities/jobs/marketing-intern/200b21b9-ff5a-422e-ae0a-9f46d31fa9b8
299,https://glints.com/vn/opportunities/jobs/senior-digital-marketing-specialist-ecommerce/91f0c759-01b8-4dfb-8cca-3d08b46bce2e
300,https://glints.com/vn/opportunities/jobs/cloudera-admin-engineer/85e6d577-9b58-4339-a223-e1bf68c00815
301,https://glints.com/vn/opportunities/jobs/cloudera-admin-engineer/f10a730e-53ac-489d-a477-f51fc0dfc3b8
302,https://glints.com/vn/opportunities/jobs/cloudera-admin-engineer/cfe54f21-8c4d-4659-b24f-133f3e5ac802
303,https://glints.com/vn/opportunities/jobs/analytics-bi-consultants/97ae3326-0ad1-4e39-9dfd-9f2a84f95bec
304,https://glints.com/vn/opportunities/jobs/nhan-vien-van-phong-cham-soc-khach-hang-telesale/f52a0d0f-1ed1-4870-bd46-f27b2b60e2a6
305,https://glints.com/vn/opportunities/jobs/senior-product-analyst-remote-possible/e0fbbd06-9db0-4fb2-8772-22ef0522fc43
306,https://glints.com/vn/opportunities/jobs/associate-management-consultant/4cb571dd-d5c6-4325-8861-16945d6b2513
307,https://glints.com/vn/opportunities/jobs/source/spwd/software-engineer/8aceae21-86bf-48f5-bda3-7c36c1efe9e5
308,https://glints.com/vn/opportunities/jobs/product-owner-loyalty/1ea1f9b3-3b2c-43eb-9122-7e9285ece887
309,https://glints.com/vn/opportunities/jobs/marketing-performance-specialist-google/b0d47ec1-9a58-4a5d-b31f-ce49e35721f3
310,https://glints.com/vn/opportunities/jobs/digital-marketing-specialist/877a41d1-6d1b-4bf3-b79b-6b58c111cc3a
311,https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-livestream-marketing/ae39937c-b6b0-4fe9-ad07-90915c5d0f1c
312,https://glints.com/vn/opportunities/jobs/telesales-teamleader-uu-tien-my-pham-spa-tham-my/7430cdf8-0c92-4e0f-9924-4f9ca49c01fc
313,https://glints.com/vn/opportunities/jobs/affiliate-marketing/91b7b0fe-688a-4b07-958f-5b1f500e5c52
314,https://glints.com/vn/opportunities/jobs/digital-marketing-intern/92c3ea3c-6289-4366-968e-88ac2b3b845b
315,https://glints.com/vn/opportunities/jobs/software-engineer-python-develop-machine-learning-system/946a8fe3-98b1-45fe-a3fc-47b7925c908e
316,https://glints.com/vn/opportunities/jobs/nhan-vien-it/aac451ff-980d-47b3-8583-4c1a1ad6989b
317,https://glints.com/vn/opportunities/jobs/sales-analyst/3631531a-4c2f-4068-8f4d-71db118a42a3
318,https://glints.com/vn/opportunities/jobs/nhan-vien-digital-marketing/15fba644-2af0-4643-a1c4-bf4617546411
319,https://glints.com/vn/opportunities/jobs/hcmc-vng-vng-is-hiring-security-risk-intern/2ce57177-4d35-4a96-9f1f-10dea71343a9
320,https://glints.com/vn/opportunities/jobs/hr-collaborator/ec766070-0d21-4f69-92c1-5377d4a299d3
321,https://glints.com/vn/opportunities/jobs/compliance-engineer/893f599d-f931-41a4-a818-dccb65be7181
322,https://glints.com/vn/opportunities/jobs/senior-growth-marketing-specialist/154bfddb-0f8f-454c-9c0a-a3394404fb0f
323,https://glints.com/vn/opportunities/jobs/research-analyst-intern/09f1ac42-3454-4803-aa54-25d80beb49a1
324,https://glints.com/vn/opportunities/jobs/sales-analyst/0f5ce67c-ad99-4f6d-88c8-4060b67e0b79
325,https://glints.com/vn/opportunities/jobs/tuyen-thuc-tap-sinh-sales-logistics/17715522-d572-4237-b104-c84543329c88
326,https://glints.com/vn/opportunities/jobs/senior-social-media-specialist/59719fe3-0674-46c8-aa1c-b6654ccb58be
327,https://glints.com/vn/opportunities/jobs/nhan-vien-tu-van-giao-duc-12-30m/8bce819f-1083-40c6-ab7a-5ef522141dbb
328,https://glints.com/vn/opportunities/jobs/sales-online/c77f54d3-491d-42cf-9f35-0ba3958238db
329,https://glints.com/vn/opportunities/jobs/backend-nodejs-singapore-company/d13d7fdf-fc18-4922-b487-bdf2b521db90
330,https://glints.com/vn/opportunities/jobs/telemarketing-part-time/3cbd53f5-5b7c-42a3-999b-bb955fdda68e
331,https://glints.com/vn/opportunities/jobs/performance-marketing-executive/06ace522-512f-4033-9822-ea5ff8cbd086
332,https://glints.com/vn/opportunities/jobs/accounting-analyst-general-accountant/bc7edd55-523e-4a0f-bbf6-57f4d51b0a7c
333,https://glints.com/vn/opportunities/jobs/chief-digital-officer/f2c8121c-3dd4-4a93-9ca6-44374cefd869
334,https://glints.com/vn/opportunities/jobs/programmatic-publisher-business-development-executive/036300fb-4681-4aba-99e6-e5b23f7abca8
335,https://glints.com/vn/opportunities/jobs/finance-specialist/d1a9f116-878b-4466-94e2-f53d734b4660
336,https://glints.com/vn/opportunities/jobs/lap-trinh-vien-java-web/33c8e5cb-2472-4ce0-a759-06f5cdbba509
337,https://glints.com/vn/opportunities/jobs/chuyen-vien-tu-van-khoa-hoc-telesales/c847a55b-89da-495a-a66a-fc3bb9437a47
338,https://glints.com/vn/opportunities/jobs/product-executive/32b0130a-9059-42fa-81fe-9a438c05afb7
339,https://glints.com/vn/opportunities/jobs/paid-marketing-executive/9bfb563c-3190-4d45-881b-3bea565fdcb6
340,https://glints.com/vn/opportunities/jobs/digital-media-executive/61eaac3d-7162-4bc2-87da-0a00bced7f87
341,https://glints.com/vn/opportunities/jobs/wholesales-manager/7e1cf010-98ec-4752-b140-b5a9cd9362b3
342,https://glints.com/vn/opportunities/jobs/social-seller-optimizing-executive-campaign-management/1bd5eb25-ece2-4d8c-88d2-f1788cf5984b
343,https://glints.com/vn/opportunities/jobs/international-ecommerce-executive/0027683f-85da-453a-9940-ebc21acc766f
344,https://glints.com/vn/opportunities/jobs/senior-employee-experience-lead/f59c7e96-7e5e-4f71-a0eb-d393c4ed1eb7
345,https://glints.com/vn/opportunities/jobs/chuyen-vien-thiet-ke-do-hoa/981707cc-13a2-436b-b010-f81b6a0de9fd
346,https://glints.com/vn/opportunities/jobs/ke-toan-phai-thu/3808c9dd-d535-4ace-8a2d-73770300ba61
347,https://glints.com/vn/opportunities/jobs/customer-service-team-lead-onboarding-analyst-team-lead/8e740f85-e2ea-47bf-ba70-db47de4c9929
348,https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-java/c4894df3-e6d7-4d84-93eb-48bdfac9249d
349,https://glints.com/vn/opportunities/jobs/content-marketing-executive/a678d708-520d-40dd-9704-ac7363ad2421
350,https://glints.com/vn/opportunities/jobs/content-marketing/c7d0b4af-9793-410b-ba50-72544f04ef01
351,https://glints.com/vn/opportunities/jobs/assistant-brand-manager/7cbc0005-e115-44b0-833a-50b4a861eb9f
352,https://glints.com/vn/opportunities/jobs/junior-product-manager/431fe54f-f886-4c0e-a965-7fe7e6377fa0
353,https://glints.com/vn/opportunities/jobs/nhan-vien-tin-dung/305881a0-dba0-4b1c-a0f3-e33fa2887b53
354,https://glints.com/vn/opportunities/jobs/tester-fresher-duoc-dao-tao/7f5b71c7-bd48-481b-adeb-148c38201464
355,https://glints.com/vn/opportunities/jobs/truong-nhom-outbound-sales/d8fe1bc0-aaa2-4ba9-8cc6-818a18da158b
356,https://glints.com/vn/opportunities/jobs/client-solutions-manager-agency/4927436c-a6b0-4a83-b89e-a9ad9bfefd20
357,https://glints.com/vn/opportunities/jobs/truong-nhom-telesales-15-20-trieu-thang/4adf6fd7-af60-4904-a031-209f6e156f3e
358,https://glints.com/vn/opportunities/jobs/purchasing-assistant/deb2d285-ec88-42f1-9c20-30f065ab8ff2
359,https://glints.com/vn/opportunities/jobs/devops-engineer/96ec0218-061e-4b87-8c20-ac1bd6efea2c
360,https://glints.com/vn/opportunities/jobs/crm-executive/c067d19e-f531-4081-9ccf-553a5ce6cc3f
361,https://glints.com/vn/opportunities/jobs/dotnet-backend-developer/d4201a7e-22f9-4cd1-934b-46565b1fe584
362,https://glints.com/vn/opportunities/jobs/qa-engineer/a7df7e9c-9d23-4247-b58f-dcbad9e1bd54
363,https://glints.com/vn/opportunities/jobs/sales-operation/f25a24fd-dda4-412b-ab5a-bc94f60d1ae5
364,https://glints.com/vn/opportunities/jobs/iot-embedded-firmware-engineer/f860867d-9529-4047-8e91-e3dfeda5b443
365,https://glints.com/vn/opportunities/jobs/manufacturing-engineering-intern/be1cb31c-a124-4125-8cdc-4eb5d326f5bc
366,https://glints.com/vn/opportunities/jobs/manufacturing-engineering-intern/fd8dfdfe-0130-4283-8179-75d2645206ff
367,https://glints.com/vn/opportunities/jobs/hcm-q9-chuyen-vien-cham-soc-khach-hang-part-time/3ab43f41-a47d-4131-b7bc-202b35ff5c41
368,https://glints.com/vn/opportunities/jobs/customer-service-leader/46d2a545-a1b8-4da0-b340-7c33950ff426
369,https://glints.com/vn/opportunities/jobs/nft-developer/c33e1aa3-07bc-4b24-8380-bede2e32b6ac
370,https://glints.com/vn/opportunities/jobs/chief-accountant/ce01623e-c7a5-45ef-956d-73344389f4a1
371,https://glints.com/vn/opportunities/jobs/remote-full-time-head-of-engineering-lead-fullstack-developer/a9871c35-b626-4e7b-8ac7-5555b2685208
372,https://glints.com/vn/opportunities/jobs/brand-marketing-executive/fd151edb-0971-4128-8102-43852e564cdf
373,https://glints.com/vn/opportunities/jobs/tuyen-dung-nhan-vien-content-marketing/1a3e2eeb-12ae-4bf3-a2e4-8e92e55439ab
374,https://glints.com/vn/opportunities/jobs/brand-and-communication-executive/34dbce02-ca73-485c-8557-036dfbf5491e
375,https://glints.com/vn/opportunities/jobs/digital-marketing/7919c16a-7462-48d7-b3aa-32cda8f1d553
376,https://glints.com/vn/opportunities/jobs/marketing-intern/bc10d485-ffa8-4b3a-9c9b-26a296ae53f9
377,https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-corporate-social-marketing/97bac05a-9630-4480-b408-300f53552be9
378,https://glints.com/vn/opportunities/jobs/nhan-vien-tu-van-tuyen-sinh/a44e3517-3698-46dc-b244-b339a0bd7b52
379,https://glints.com/vn/opportunities/jobs/technical-leader/50affe2a-0fcc-4662-9ded-316769fe6fae
380,https://glints.com/vn/opportunities/jobs/strategy-executive/7d5a7b9f-7aec-49a6-9f0f-9dac5b596b1f
381,https://glints.com/vn/opportunities/jobs/performance-marketing-specialist/d3b5f5b2-ed0e-41cd-a153-014ade269c1f
382,https://glints.com/vn/opportunities/jobs/nhac-han-qua-dien-thoai-remote/f5953438-3d76-49fd-a686-c8a980133fa1
383,https://glints.com/vn/opportunities/jobs/telesale/f2674d25-fe76-4524-9f22-eb52a6af12f3
384,https://glints.com/vn/opportunities/jobs/leader-marketing/25a8aefa-e521-48f9-b47d-c3689d408908
385,https://glints.com/vn/opportunities/jobs/account-executive/87b84994-1e25-40f4-ab3f-798ffa2fa0a5
386,https://glints.com/vn/opportunities/jobs/senior-account-executive/db455473-2c61-43f4-a44a-3078f4610eba
387,https://glints.com/vn/opportunities/jobs/partnership-manager-gaming/5dea9547-04a6-4d7a-9af1-e7ad157027b0
388,https://glints.com/vn/opportunities/jobs/hr-junior-executive/89114f20-8900-4d62-b126-845c77c62051
389,https://glints.com/vn/opportunities/jobs/financial-planning-and-reporting/58b7da36-583c-4fda-aa04-55485bda9b22
390,https://glints.com/vn/opportunities/jobs/nhan-vien-tu-van-telesales-linh-vuc-giao-duc/eb64fd68-ff63-446f-b9c4-ff2efb429f33
391,https://glints.com/vn/opportunities/jobs/billion-real-tuyen-dung-dai-dien-kinh-doanh-bds/3596da48-e3ff-448c-bec0-ad57964e6383
392,https://glints.com/vn/opportunities/jobs/digital-marketer/33cdd600-2531-4945-8e29-87d61861d1c5
393,https://glints.com/vn/opportunities/jobs/paid-marketing-manager/31c7da8f-aec4-4b88-a65f-e2a338aa38b7
394,https://glints.com/vn/opportunities/jobs/digital-marketing-executive/17df64fd-a2ee-49b5-ae49-357c163b5709
395,https://glints.com/vn/opportunities/jobs/merchandise-intern/7eb482b0-8df8-4d7d-8478-fa5d2d110bc9
396,https://glints.com/vn/opportunities/jobs/source/spwd/software-engineer/d12a53d4-98c6-4649-9877-12641096c38e
397,https://glints.com/vn/opportunities/jobs/event-planner/2e8bb9aa-a139-41ed-88cc-f259fab41564
398,https://glints.com/vn/opportunities/jobs/senior-strategic-planner/badb3d62-578d-4d90-8162-4e61200e7623
399,https://glints.com/vn/opportunities/jobs/nhan-vien-kinh-doanh-luong-cung-5-trieu-8-5-trieu/ef3e025f-efa8-435e-92cc-61c92364bdf2
400,https://glints.com/vn/opportunities/jobs/project-coordinator/4c108f1b-a2e8-472d-8a2d-d8e4a24f36eb
401,https://glints.com/vn/opportunities/jobs/seo-specialist/8046ee7c-fdda-4f1e-a880-b2bc81bef3be
402,https://glints.com/vn/opportunities/jobs/devops-engineer/4d1b0a30-1fca-4dfa-b3ec-9b94b174c07d
403,https://glints.com/vn/opportunities/jobs/qc-tester/12c0f982-a431-4c01-8f2d-39cca7728a68
404,https://glints.com/vn/opportunities/jobs/truong-phong-call-center/2a5eb6c6-b6b1-4f27-ae6e-d92551b5d7f5
405,https://glints.com/vn/opportunities/jobs/senior-digital-media-executive/ace4cc07-bab1-4444-ba67-25bbab912990
406,https://glints.com/vn/opportunities/jobs/quan-12-intern-fresher-sale-marketing/6a5a5949-3137-4e4e-9b3f-4f6004e5c4d8
407,https://glints.com/vn/opportunities/jobs/member-business-practices-and-compliance-mpc/98de8a9f-b095-47c5-b6e9-5fceda8270f7
408,https://glints.com/vn/opportunities/jobs/client-solutions-manager-branding/22d79fb6-fa46-41a2-a350-4ad568a5b2de
409,https://glints.com/vn/opportunities/jobs/senior-full-stack-developer/a89f62f7-d76e-47b6-b0e7-3729cc129e46
410,https://glints.com/vn/opportunities/jobs/seo-content-team-leader/7281f34a-b37b-4902-b381-778b3924d64e
411,https://glints.com/vn/opportunities/jobs/commercial-infocell-supervisor/5e885e7f-f756-4281-b492-eb697ff4abaf
412,https://glints.com/vn/opportunities/jobs/general-accountant/d0cb949c-371b-45b7-809f-1f45ea0d920b
